source_vtd_geoid,source_vtd_code,source_vtd_name,source_vtd_area_m2,precinct_key,target_id,target_name,COUNTYFP,intersection_area_m2,source_blocks,area_weight,source_area_share_pct
16005005042,005042,downey 42 Voting District,629269261.2987028,16005005042,16005,Bannock,005,628910954.8276979,278,0.9994305991202153,99.94305991202152
16005005042,005042,downey 42 Voting District,629269261.2987028,16005005042,16029,Caribou,029,89759.93546034102,2,0.00014264153833780477,0.014264153833780477
16005005042,005042,downey 42 Voting District,629269261.2987028,16005005042,16041,Franklin,041,235967.8436129124,11,0.00037498708124708905,0.0374987081247089
16005005042,005042,downey 42 Voting District,629269261.2987028,16005005042,16071,Oneida,071,32578.691928404052,1,5.1772260194574374e-05,0.0051772260194574374
16005005043,005043,inkom 43 Voting District,266295413.9427403,16005005043,16005,Bannock,005,266221954.8011181,152,0.999724144173065,99.9724144173065
16005005043,005043,inkom 43 Voting District,266295413.9427403,16005005043,16029,Caribou,029,73459.14161990614,9,0.0002758558269264883,0.02758558269264883
16005005044,005044,lava hot springs 44 Voting District,335427263.02830833,16005005044,16005,Bannock,005,335286432.31107134,184,0.9995801452870421,99.95801452870421
16005005044,005044,lava hot springs 44 Voting District,335427263.02830833,16005005044,16029,Caribou,029,140830.7172267643,9,0.00041985471292737143,0.04198547129273714
16005005045,005045,mccammon 45 Voting District,331578304.03681827,16005005045,16005,Bannock,005,331538459.3018051,144,0.9998798331057005,99.98798331057004
16005005045,005045,mccammon 45 Voting District,331578304.03681827,16005005045,16029,Caribou,029,39844.735010708486,1,0.00012016689429198645,0.012016689429198646
16005005046,005046,poc 46 Voting District,71644815.3480238,16005005046,16005,Bannock,005,71644815.34802261,48,0.9999999999999833,99.99999999999834
16005005047,005047,poc 47 Voting District,1381716.3626162196,16005005047,16005,Bannock,005,1381716.3626162768,18,1.0000000000000415,100.00000000000415
16005005048,005048,poc 48 Voting District,664429.2016169404,16005005048,16005,Bannock,005,664429.2016171236,25,1.0000000000002756,100.00000000002755
16005005049,005049,poc 49 Voting District,973780.8314262102,16005005049,16005,Bannock,005,973780.8314261966,27,0.999999999999986,99.99999999999861
16005005050,005050,chubbock 50 Voting District,2113210.694781711,16005005050,16005,Bannock,005,2113210.694782044,23,1.0000000000001577,100.00000000001576
16005005051,005051,chubbock 51 Voting District,9325235.083992083,16005005051,16005,Bannock,005,9323647.828397602,31,0.9998297892138713,99.98297892138713
16005005051,005051,chubbock 51 Voting District,9325235.083992083,16005005051,16077,Power,077,1587.2555938310015,3,0.00017021078605897256,0.017021078605897258
16005005052,005052,chubbock 52 Voting District,622582.4260373854,16005005052,16005,Bannock,005,622582.4260374719,17,1.000000000000139,100.0000000000139
16005005053,005053,chubbock 53 Voting District,1309255.5902296412,16005005053,16005,Bannock,005,1309255.5902294018,11,0.9999999999998171,99.99999999998171
16005005054,005054,chubbock 54 Voting District,6379645.466274143,16005005054,16005,Bannock,005,6379645.466273119,52,0.9999999999998395,99.99999999998394
16005005055,005055,chubbock 55 Voting District,23116271.07118983,16005005055,16005,Bannock,005,23116271.07119117,26,1.000000000000058,100.0000000000058
16005005056,005056,chubbock 56 Voting District,32979283.561780028,16005005056,16005,Bannock,005,32970612.31076264,65,0.9997370697577118,99.97370697577118
16005005056,005056,chubbock 56 Voting District,32979283.561780028,16005005056,16077,Power,077,8671.251016922719,1,0.00026293024227402883,0.026293024227402883
16005005057,005057,chubbock 57 Voting District,450241286.8173755,16005005057,16005,Bannock,005,449966102.006567,218,0.9993888059161484,99.93888059161485
16005005057,005057,chubbock 57 Voting District,450241286.8173755,16005005057,16011,Bingham,011,54993.114496197304,26,0.00012214142973188358,0.012214142973188357
16005005057,005057,chubbock 57 Voting District,450241286.8173755,16005005057,16029,Caribou,029,73300.09844355933,9,0.00016280181447085045,0.016280181447085044
16005005057,005057,chubbock 57 Voting District,450241286.8173755,16005005057,16077,Power,077,146891.59786987837,1,0.00032625083965136183,0.032625083965136185
16007007001,007001,montpelier 1 Voting District,15346577.758712469,16007007001,16007,Bear Lake,007,15346577.758713359,16,1.000000000000058,100.0000000000058
16007007002,007002,montpelier 2 Voting District,60264719.89062275,16007007002,16007,Bear Lake,007,60264719.890623316,42,1.0000000000000093,100.00000000000094
16007007003,007003,montpelier 3 Voting District,17085283.719137974,16007007003,16007,Bear Lake,007,17085283.71913808,42,1.000000000000006,100.0000000000006
16007007004,007004,montpelier 4 Voting District,26372198.30522134,16007007004,16007,Bear Lake,007,26372198.305218708,61,0.9999999999999001,99.99999999999001
16007007005,007005,georgetown Voting District,500387906.4162953,16007007005,16007,Bear Lake,007,499666994.36033416,190,0.9985592936065858,99.85592936065858
16007007005,007005,georgetown Voting District,500387906.4162953,16007007005,16029,Caribou,029,720912.0559648813,19,0.0014407063934217508,0.1440706393421751
16007007006,007006,bennington Voting District,288199569.4504918,16007007006,16007,Bear Lake,007,287925868.2313575,84,0.9990503066341975,99.90503066341975
16007007006,007006,bennington Voting District,288199569.4504918,16007007006,16029,Caribou,029,273701.2191322967,6,0.0009496933657956567,0.09496933657956567
16007007007,007007,bailey creek Voting District,10108921.815682538,16007007007,16007,Bear Lake,007,10044070.969031531,9,0.9935847909565984,99.35847909565983
16007007007,007007,bailey creek Voting District,10108921.815682538,16007007007,16029,Caribou,029,64850.84664982958,7,0.006415209043285192,0.6415209043285192
16007007008,007008,paris Voting District,198430586.06410712,16007007008,16007,Bear Lake,007,198381985.37729105,89,0.9997550746193917,99.97550746193917
16007007008,007008,paris Voting District,198430586.06410712,16007007008,16041,Franklin,041,48600.68681352108,3,0.0002449253805954069,0.024492538059540693
16007007009,007009,bern Voting District,77592049.23830037,16007007009,16007,Bear Lake,007,77592049.23830114,36,1.00000000000001,100.000000000001
16007007010,007010,dingle Voting District,216281202.277741,16007007010,16007,Bear Lake,007,216281202.27773955,65,0.9999999999999933,99.99999999999933
16007007011,007011,pegram Voting District,309853701.1713582,16007007011,16007,Bear Lake,007,309735565.2855556,22,0.9996187365671089,99.96187365671089
16007007012,007012,fish haven Voting District,70157072.91689047,16007007012,16007,Bear Lake,007,70115852.89843214,32,0.9994124609715807,99.94124609715807
16007007012,007012,fish haven Voting District,70157072.91689047,16007007012,16041,Franklin,041,33956.68088881782,3,0.00048400937321093214,0.04840093732109321
16007007013,007013,st charles Voting District,333537559.8930563,16007007013,16007,Bear Lake,007,333485532.16160715,86,0.9998440123761,99.98440123761
16007007013,007013,st charles Voting District,333537559.8930563,16007007013,16041,Franklin,041,32762.82323312069,2,9.822828722386045e-05,0.009822828722386046
16007007014,007014,bloomington Voting District,75688787.1437844,16007007014,16007,Bear Lake,007,75688787.1437868,59,1.0000000000000318,100.00000000000317
16007007015,007015,liberty Voting District,193715711.04562733,16007007015,16007,Bear Lake,007,193671098.79080057,73,0.9997697024439269,99.97697024439269
16007007015,007015,liberty Voting District,193715711.04562733,16007007015,16041,Franklin,041,44612.25482733142,7,0.00023029755607599403,0.023029755607599404
16007007016,007016,geneva Voting District,324964077.64227074,16007007016,16007,Bear Lake,007,324670399.5787302,99,0.9990962753001155,99.90962753001155
16007007016,007016,geneva Voting District,324964077.64227074,16007007016,16029,Caribou,029,164806.00288375697,3,0.0005071514491062605,0.05071514491062605
16009009001,009001,benewah Voting District,234603034.78811917,16009009001,16009,Benewah,009,234603034.78812644,124,1.000000000000031,100.00000000000311
16009009002,009002,center Voting District,57392293.38122942,16009009002,16009,Benewah,009,57163853.53591245,47,0.9960196773493688,99.60196773493688
16009009002,009002,center Voting District,57392293.38122942,16009009002,16055,Kootenai,055,228439.84531095848,14,0.003980322650526306,0.3980322650526306
16009009003,009003,college Voting District,56369886.91982617,16009009003,16009,Benewah,009,56369886.91982492,83,0.9999999999999778,99.99999999999778
16009009004,009004,emida Voting District,199940881.3993644,16009009004,16009,Benewah,009,199904497.83777562,120,0.9998180284025251,99.98180284025251
16009009004,009004,emida Voting District,199940881.3993644,16009009004,16057,Latah,057,36383.5615855272,7,0.00018197159745862187,0.018197159745862185
16009009005,009005,fernwood Voting District,212290525.48487258,16009009005,16009,Benewah,009,212156921.6403419,79,0.9993706556417178,99.93706556417177
16009009005,009005,fernwood Voting District,212290525.48487258,16009009005,16057,Latah,057,40630.83999361529,4,0.0001913926205647391,0.01913926205647391
16009009005,009005,fernwood Voting District,212290525.48487258,16009009005,16079,Shoshone,079,92973.00453416906,12,0.00043795173770387667,0.04379517377038767
16009009006,009006,santa Voting District,145267853.9796215,16009009006,16009,Benewah,009,145267745.44550365,80,0.9999992528689943,99.99992528689943
16009009006,009006,santa Voting District,145267853.9796215,16009009006,16079,Shoshone,079,108.53412044736345,1,7.471310236508957e-07,7.471310236508956e-05
16009009007,009007,st joe Voting District,135001005.43303323,16009009007,16009,Benewah,009,135000355.6664003,121,0.9999951869496762,99.99951869496762
16009009007,009007,st joe Voting District,135001005.43303323,16009009007,16055,Kootenai,055,91.20188470126087,1,6.755644849363825e-07,6.755644849363825e-05
16009009007,009007,st joe Voting District,135001005.43303323,16009009007,16079,Shoshone,079,558.5647464441693,2,4.137485825772189e-06,0.00041374858257721886
16009009008,009008,st maries Voting District,227816200.63030526,16009009008,16009,Benewah,009,227803593.11495766,154,0.9999446592678101,99.994465926781
16009009008,009008,st maries Voting District,227816200.63030526,16009009008,16055,Kootenai,055,12607.515345281223,3,5.534073217971184e-05,0.005534073217971184
16009009009,009009,townsite Voting District,68423866.28916879,16009009009,16009,Benewah,009,68423866.28916728,101,0.999999999999978,99.9999999999978
16009009010,009010,plummer Voting District,317149415.35865265,16009009010,16009,Benewah,009,317002174.6945505,204,0.999535737236231,99.9535737236231
16009009010,009010,plummer Voting District,317149415.35865265,16009009010,16055,Kootenai,055,59862.30592862008,13,0.00018875111549842836,0.018875111549842838
16009009011,009011,tensed Voting District,376143494.3360481,16009009011,16009,Benewah,009,375914074.5585471,141,0.9993900737857875,99.93900737857875
16009009011,009011,tensed Voting District,376143494.3360481,16009009011,16057,Latah,057,126195.9547459141,19,0.00033549950124398567,0.03354995012439857
16011011001,011001,blackfoot 1 Voting District,38391125.22324251,16011011001,16011,Bingham,011,38391125.22324355,67,1.000000000000027,100.00000000000271
16011011002,011002,blackfoot 2 Voting District,15032251.331424892,16011011002,16011,Bingham,011,15032251.331424722,30,0.9999999999999887,99.99999999999886
16011011003,011003,blackfoot 3 Voting District,5794110.710085407,16011011003,16011,Bingham,011,5794110.710085689,83,1.0000000000000486,100.00000000000486
16011011004,011004,blackfoot 4 Voting District,24938734.055596154,16011011004,16011,Bingham,011,24938734.055597782,97,1.0000000000000653,100.00000000000652
16011011005,011005,blackfoot 5 Voting District,9435986.279803857,16011011005,16011,Bingham,011,9435986.279801954,132,0.9999999999997983,99.99999999997982
16011011006,011006,blackfoot 6 Voting District,5887502.953878543,16011011006,16011,Bingham,011,5887502.953877695,28,0.9999999999998559,99.99999999998559
16011011007,011007,firth 7 Voting District,1190642568.1746593,16011011007,16011,Bingham,011,1189826450.470494,481,0.9993145569241519,99.9314556924152
16011011007,011007,firth 7 Voting District,1190642568.1746593,16011011007,16019,Bonneville,019,499467.760670867,33,0.00041949429158793394,0.04194942915879339
16011011007,011007,firth 7 Voting District,1190642568.1746593,16011011007,16029,Caribou,029,316649.9435021073,13,0.00026594878426659514,0.026594878426659516
16011011008,011008,firth 8 Voting District,62091755.4350743,16011011008,16011,Bingham,011,62091755.43507091,112,0.9999999999999454,99.99999999999454
16011011009,011009,groveland 9 Voting District,25518271.16667902,16011011009,16011,Bingham,011,25518271.16667999,66,1.000000000000038,100.0000000000038
16011011010,011010,jameston 10 Voting District,37033980.15311755,16011011010,16011,Bingham,011,37026134.663479075,46,0.9997881542948924,99.97881542948925
16011011010,011010,jameston 10 Voting District,37033980.15311755,16011011010,16019,Bonneville,019,7845.489636904984,11,0.00021184570506512366,0.021184570506512367
16011011011,011011,moreland 11 Voting District,1032239475.4078627,16011011011,16011,Bingham,011,1031895752.4965718,236,0.9996670124331807,99.96670124331807
16011011011,011011,moreland 11 Voting District,1032239475.4078627,16011011011,16019,Bonneville,019,27994.640542400077,3,2.712029641313487e-05,0.002712029641313487
16011011011,011011,moreland 11 Voting District,1032239475.4078627,16011011011,16023,Butte,023,247308.03348561737,10,0.00023958397191494737,0.023958397191494736
16011011011,011011,moreland 11 Voting District,1032239475.4078627,16011011011,16051,Jefferson,051,68420.2372587418,2,6.628329848721134e-05,0.006628329848721134
16011011012,011012,rockford 12 Voting District,96472734.79251583,16011011012,16011,Bingham,011,96472734.79251458,71,0.999999999999987,99.9999999999987
16011011013,011013,shelley 13 Voting District,11022238.904182417,16011011013,16011,Bingham,011,11022238.904180704,53,0.9999999999998446,99.99999999998445
16011011014,011014,shelley 14 Voting District,25025311.727214247,16011011014,16011,Bingham,011,25025306.589010835,107,0.9999997946797439,99.99997946797438
16011011014,011014,shelley 14 Voting District,25025311.727214247,16011011014,16019,Bonneville,019,5.1382034367994525,3,2.0532025705844919e-07,2.053202570584492e-05
